id,name
SMt0dG3OawN,Qty Received(Donations)
FMtZ5i2aZdI,Qty Received(KEMSA)
j0DNO4lDulM,Qty Received(Purchases)
H67TVuk9J95,Quantity
Rm5hfNrukCN,Quantity (Less than 3 months to expiry)
kaSqlJQolE2,Quantity CONSUMED(In Packs)
Thajq7TwxyK,Quantity CONSUMED(In Packs)
rhteOODZqGr,Quantity Dispensed this Month
RWCHIdXizft,Quantity Dispensed this Month
TBtNWFATasu,Quantity Dispensed this Month
YS0bTLh3Q4O,Quantity Dispensed this Month
lwgihye4pkZ,Quantity Earliest Expiry Date(6 months)
faKK7JDcme7,Quantity Issued to Facilities
Wo1PowlV2Nu,Quantity Issued to Facilities
NDlMthz9yJ4,Quantity Needed for Resupply
gMumGW0FuSp,Quantity Needed/Requested
F9bo9a7GLT2,Quantity Received From KEMSA
SA7ZVWJWisS,Quantity Received From KEMSA
VW51Ep3auXR,Quantity Received From KEMSA
ignonNRBFIN,Quantity Received From Kenya Red Cross
QVPfmGSPcPp,Quantity Received From Kenya Red Cross
U4zHbvRwcrw,Quantity Received From Kenya Red Cross
bRceDZCdsnm,Quantity Received From Other Sources
Ddpj1sbDNYU,Quantity Received From Other Sources
hbaf928VIvj,Quantity Received From Other Sources
hl7D5PiU3Gn,Quantity Received From Other Sources
HSykayN4XTH,Quantity Received From Other Sources
LXxgBxhRxDp,Quantity Received From Other Sources
MG2IgEvpZ5D,Quantity Received From Other Sources
ms6ywM0deE5,Quantity Received From Other Sources
pX4HcpQAOg5,Quantity Received From Other Sources
pZScHMgQZKv,Quantity Received From Other Sources
qm8QW18RZAO,Quantity Received From Other Sources
qmJfxWQSiB6,Quantity Received From Other Sources
w0hcFWmozDY,Quantity Received From Other Sources
hDCd9BvUreJ,Quantity Received From Other Sources (Lot No)
R6QIJSxhnC3,Quantity Received From Warehouse
jO1TUnOnUgH,Quantity Received From Warehouse (Lot No.)
MUDuuplHPQ1,Quantity Received from external Sources
DcrU631aUYP,Quantity Received fron Plant
aszbsgufcrc,Quantity Received this Month
bmfVdmRmt2K,Quantity Received this Month
bohJPc4Zzm3,Quantity Received this Month
FKZIGWFJxiV,Quantity Received this Month
IYWzA8BiqBg,Quantity Received this Month
LGfBi5YpYbo,Quantity Received this Month
mbPKSkd2CCC,Quantity Received this Month
QamCa1Dvl7o,Quantity Received this Month
T6cmk3Txv3n,Quantity Received this Month
umkHb10XcEt,Quantity Received this Month
aF3egQZ8GNt,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
aUET0hSFrxZ,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
dob1rYMoocb,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
dXjTNQmFsN1,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
EL40j830H5x,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
fnxyjocYlOz,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
gN9OXkfWIZF,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
OGUPof2zdrb,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
py8ArdZAgVA,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
SkKiMhbBz2H,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
vANDNzFCq6D,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
X6j2oNQnPbP,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
XkqR9fQhe14,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
xqNbxF01lWh,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
Zq6Muz8NQkt,Quantity Received this Month from Central Warehouses (e.g. KEMSA)
BaIakXjRhbi,Quantity Received this period (In Packs)
DFClRpKkUj7,Quantity Received this period (In Packs)
dfornXoUXQR,Quantity Received this period.
EJ8nUfcupBq,Quantity Received this period.
GMQU31WSoy1,Quantity Received this period.
yuvCdaFqdCW,Quantity Received this period.
p8PidvKaOkp,Quantity Requested
E5Mnp81rRCf,Quantity Requested for Re-supply
fPke0YL2TaI,Quantity Requested for Re-supply
I1FaxjLBg59,Quantity Requested for Re-supply
I7lrRhQUS9L,Quantity Requested for Re-supply
iZ6BhOE0ifY,Quantity Requested for Re-supply
LHYM1iexbTW,Quantity Requested for Re-supply
Nftj0mSRULB,Quantity Requested for Re-supply
PwUqFuZUJlC,Quantity Requested for Re-supply
R4B7KIT1mch,Quantity Requested for Re-supply
uNMs41JK2j7,Quantity Requested for Re-supply
Vf993bmGCBz,Quantity Requested for Re-supply
vHgfaIevOIu,Quantity Requested for Re-supply
WQ5iwCFgfwF,Quantity Requested for Re-supply
wvFrHN3koRB,Quantity Requested for Re-supply
Ymv866YRJfo,Quantity Requested for Re-supply
ZnAiy4Avkoo,Quantity Requested for Re-supply
eNRoRGnoDZL,Quantity Requested for Resupply
Lg7aav7YgTT,Quantity Requested for Resupply
n6wkG1oodMN,Quantity Requested for Resupply
thwfzZSzf5k,Quantity Requested for Resupply
vFprPYt8rL4,Quantity Requested for Resupply
zIUX207z5md,Quantity Requested for Resupply
HmyCOccqWxH,Quantity Required For Resupply
j2cfX0BA6e2,Quantity Required For Resupply
kmOVwsGp8uY,Quantity Required For Resupply
MT1UWZvCVUQ,Quantity Required For Resupply
Snpr8EP9awR,Quantity Required For Resupply
taeeinZF6s9,Quantity Required For Resupply
VmUyj8yJOOv,Quantity Required For Resupply
wckQxxQK4hY,Quantity Required For Resupply
xPj1IPoxoHH,Quantity Required For Resupply
B3uYEdWqPIJ,Quantity Used
BUq6w4krOnU,Quantity Used
ByiXTXB53dl,Quantity Used
f1YQisQKPlW,Quantity Used
fr6IsBGWBij,Quantity Used
HMJ9YZLMqo3,Quantity Used
J9VBXro3Uyj,Quantity Used
lhc54L6Gqhe,Quantity Used
Mn2LAHnCBHT,Quantity Used
oaVjwFy2Ayv,Quantity Used
OV0KZq0N7Pf,Quantity Used
q6jsakUwPVM,Quantity Used
qv44xZjRAB8,Quantity Used
R0j6FcLUYwb,Quantity Used
U3zV9xMKzOt,Quantity Used
UNi71hfcgDR,Quantity Used
xDofrBdn4XL,Quantity Used
YVgiyP29UQB,Quantity Used
pegHgDLPVTA,Quantity Withdrawn to Sub County Store
a4zEKx8e6Bv,Quantity expiring in less than 6 months
AfqKHRsbd1I,Quantity expiring in less than 6 months
DDs0kXkOy9K,Quantity expiring in less than 6 months
fPLJ8gJtITD,Quantity expiring in less than 6 months
iJk9RQKZLep,Quantity expiring in less than 6 months
Jc0ijKGnqoR,Quantity expiring in less than 6 months
m15wFVBQZyq,Quantity expiring in less than 6 months
OHRplU08h5B,Quantity expiring in less than 6 months
OoQjZUC96GI,Quantity expiring in less than 6 months
qljGbaYza0u,Quantity expiring in less than 6 months
sL6cDCzo7h9,Quantity expiring in less than 6 months
UsowLsba3Lw,Quantity expiring in less than 6 months
wtZQUYL3y1N,Quantity expiring in less than 6 months
KbDtz4qEDme,Quantity of Commodities with less than 6 months to expiry
PbQbHXJ1Cxz,Quantity of Commodities with less than 6 months to expiry
yfFgcrXmdke,Quantity of Commodities(with less than 3 months to expiry)
lWysQ1ZqF0W,Quantity of Expired Drugs.
RAmW6yU4wTy,Quantity produced   
lpKPTZtUst1,Quantity required for RESUPPLY (In Packs)
dceYjX2pi56,Quarantined
dsVNuYBHXzE,Quarry Youth Group
gcVpRE02208,Qura Der Environmental Investment Group
PymLIP4VXvt,R
su9B8qsTYey,R
wpZdcmk7iIL,R
F2GFuwNNr9h,R+E
mplDZ5HIlO5,R+E+S
ISZ7en8BE3e,R+E+S+Z
qxGsBnJ5can,R+E+S+Z
UPkAmSx0tq8,R+E+S+Z
M0wFOA7ffJc,"R+E+S+Z, E+S+Z, MDRTB R, Total DRTB cases"
ovVNVdHRttu,"R+E+S+Z, E+S+Z, MDRTB R, Total DRTB cases, R+H+Z"
qtHvJX9BCUO,"R+E+S+Z, E+S+Z, MDRTB R, Total DRTB cases, Total MDR TB"
JttvcXPOKej,"R+E+S+Z, E+S+Z, R+H+E+S+Z, MDRTB R, Total DRTB cases"
fujq0lA0V5K,"R+E+S+Z, E+S+Z, R+H+E+S+Z, XDR TB, MDRTB R"
wdjCmFgsawF,"R+E+S+Z, E+S+Z, XDR TB, MDRTB R"
RloSexWYmYf,"R+E+S+Z, E+S+Z, XDR TB, MDRTB R, R+H+Z"
nhKeZPYwZLM,"R+E+S+Z, E+S+Z, XDR TB, MDRTB R, Total MDR TB"
E8hZPilFlv9,"R+E+S+Z, H+E+S+Z, MDRTB R, Total DRTB cases"
LJ18J00cu6D,"R+E+S+Z, H+E+S+Z, MDRTB R, Total DRTB cases, R+H+Z"
SO0xFQlkmkx,"R+E+S+Z, H+E+S+Z, MDRTB R, Total DRTB cases, Total MDR TB"
OaOKn6e5zRD,"R+E+S+Z, H+E+S+Z, R+E+Z, R+H+E+S+Z, Total DRTB cases"
TP4XKz1ln3U,"R+E+S+Z, H+E+S+Z, R+E+Z, R+H+E+S+Z, XDR TB"
ckfyo8mPXQn,"R+E+S+Z, H+E+S+Z, R+E+Z, Total DRTB cases"
my9jNbznuix,"R+E+S+Z, H+E+S+Z, R+E+Z, Total DRTB cases, R+H+Z"
MM2bS0o6v5C,"R+E+S+Z, H+E+S+Z, R+E+Z, Total DRTB cases, Total MDR TB"
ObqSxgDouq2,"R+E+S+Z, H+E+S+Z, R+E+Z, Total RR/MDR TB"
fHJuX2dk4RQ,"R+E+S+Z, H+E+S+Z, R+E+Z, Total RR/MDR TB, R+H+E+S+Z"
vU2NFGszUvV,"R+E+S+Z, H+E+S+Z, R+E+Z, Total RR/MDR TB, R+H+Z"
Z8zgZBcRdKf,"R+E+S+Z, H+E+S+Z, R+E+Z, Total RR/MDR TB, Total MDR TB"
Av06Z8BJBO0,"R+E+S+Z, H+E+S+Z, R+E+Z, Total XDR TB"
Mw4YDVj01aC,"R+E+S+Z, H+E+S+Z, R+E+Z, Total XDR TB, R+H+E+S+Z"
ZxWxbbZMNEf,"R+E+S+Z, H+E+S+Z, R+E+Z, Total XDR TB, R+H+Z"
s8i3vqvxXpn,"R+E+S+Z, H+E+S+Z, R+E+Z, Total XDR TB, Total MDR TB"
jMCVeElywxA,"R+E+S+Z, H+E+S+Z, R+E+Z, XDR TB"
YXUgYeCOWGC,"R+E+S+Z, H+E+S+Z, R+E+Z, XDR TB, R+H+Z"
MZ03Tv8gQ1I,"R+E+S+Z, H+E+S+Z, R+E+Z, XDR TB, Total MDR TB"
G6feJcIVud0,"R+E+S+Z, H+E+S+Z, R+H+E+S+Z, MDRTB R, Total DRTB cases"
cZiejQZ5cVq,"R+E+S+Z, H+E+S+Z, R+H+E+S+Z, XDR TB, MDRTB R"
pZjhKtHQb8Q,"R+E+S+Z, H+E+S+Z, R+Z, R+H+E+S+Z, Total DRTB cases"
GL0M3xv2D0x,"R+E+S+Z, H+E+S+Z, R+Z, R+H+E+S+Z, XDR TB"
HDHNfZ6Chs2,"R+E+S+Z, H+E+S+Z, R+Z, Total DRTB cases"
rizp5svWdcd,"R+E+S+Z, H+E+S+Z, R+Z, Total DRTB cases, R+H+Z"
iYTbbvdrKgh,"R+E+S+Z, H+E+S+Z, R+Z, Total DRTB cases, Total MDR TB"
G6PPu8Vuvlj,"R+E+S+Z, H+E+S+Z, R+Z, Total RR/MDR TB"
vBrHb1LErBd,"R+E+S+Z, H+E+S+Z, R+Z, Total RR/MDR TB, R+H+E+S+Z"
DusThtFpjUm,"R+E+S+Z, H+E+S+Z, R+Z, Total RR/MDR TB, R+H+Z"
eaPzQCZHCvr,"R+E+S+Z, H+E+S+Z, R+Z, Total RR/MDR TB, Total MDR TB"
hIsoInhwDgY,"R+E+S+Z, H+E+S+Z, R+Z, Total XDR TB"
BWx2ToOcc3H,"R+E+S+Z, H+E+S+Z, R+Z, Total XDR TB, R+H+E+S+Z"
C7vzcP0UvMq,"R+E+S+Z, H+E+S+Z, R+Z, Total XDR TB, R+H+Z"
yhh9sk2XCCo,"R+E+S+Z, H+E+S+Z, R+Z, Total XDR TB, Total MDR TB"
CwBse7DLTv9,"R+E+S+Z, H+E+S+Z, R+Z, XDR TB"
NrwJaOGTB3A,"R+E+S+Z, H+E+S+Z, R+Z, XDR TB, R+H+Z"
ipLdKCE1Mev,"R+E+S+Z, H+E+S+Z, R+Z, XDR TB, Total MDR TB"
aAueeLA7yEV,"R+E+S+Z, H+E+S+Z, Total RR/MDR TB, MDRTB R"
sKi7Zof4XOo,"R+E+S+Z, H+E+S+Z, Total RR/MDR TB, MDRTB R, R+H+Z"
UKXXw765zXc,"R+E+S+Z, H+E+S+Z, Total RR/MDR TB, MDRTB R, Total MDR TB"
TU2Nvfl2TYs,"R+E+S+Z, H+E+S+Z, Total RR/MDR TB, R+H+E+S+Z, MDRTB R"
z32f7eqGHvO,"R+E+S+Z, H+E+S+Z, Total XDR TB, MDRTB R"
zmyg15LrhKJ,"R+E+S+Z, H+E+S+Z, Total XDR TB, MDRTB R, R+H+Z"
gbgRTuhGjbk,"R+E+S+Z, H+E+S+Z, Total XDR TB, MDRTB R, Total MDR TB"
ifHwdca3omg,"R+E+S+Z, H+E+S+Z, Total XDR TB, R+H+E+S+Z, MDRTB R"
inh4BBguDNG,"R+E+S+Z, H+E+S+Z, XDR TB, MDRTB R"
baVyYVbph0O,"R+E+S+Z, H+E+S+Z, XDR TB, MDRTB R, R+H+Z"
x0DDQ5yqKgO,"R+E+S+Z, H+E+S+Z, XDR TB, MDRTB R, Total MDR TB"
M6cCHVCrMil,"R+E+S+Z, H+S+Z, MDRTB R, Total DRTB cases"
ftW4Qbds3fT,"R+E+S+Z, H+S+Z, MDRTB R, Total DRTB cases, R+H+Z"
AlKzkYp6qOD,"R+E+S+Z, H+S+Z, MDRTB R, Total DRTB cases, Total MDR TB"
F9WGA9yI34N,"R+E+S+Z, H+S+Z, R+E+Z, R+H+E+S+Z, Total DRTB cases"
bHUmc5QKFlo,"R+E+S+Z, H+S+Z, R+E+Z, R+H+E+S+Z, XDR TB"
eGIiqunfkNe,"R+E+S+Z, H+S+Z, R+E+Z, Total DRTB cases"
Zrb7VkALN7w,"R+E+S+Z, H+S+Z, R+E+Z, Total DRTB cases, R+H+Z"
F0QBNZ23G4D,"R+E+S+Z, H+S+Z, R+E+Z, Total DRTB cases, Total MDR TB"
W4noE8O9yK8,"R+E+S+Z, H+S+Z, R+E+Z, Total RR/MDR TB"
oKnMIwH3Jrz,"R+E+S+Z, H+S+Z, R+E+Z, Total RR/MDR TB, R+H+E+S+Z"
wPgRrDMguk6,"R+E+S+Z, H+S+Z, R+E+Z, Total RR/MDR TB, R+H+Z"
ogwjZ2qevEF,"R+E+S+Z, H+S+Z, R+E+Z, Total RR/MDR TB, Total MDR TB"
zFvqGzauSSD,"R+E+S+Z, H+S+Z, R+E+Z, Total XDR TB"
Uw7UUxhWvEs,"R+E+S+Z, H+S+Z, R+E+Z, Total XDR TB, R+H+E+S+Z"
yyynZBautBa,"R+E+S+Z, H+S+Z, R+E+Z, Total XDR TB, R+H+Z"
O2O29ooKkWo,"R+E+S+Z, H+S+Z, R+E+Z, Total XDR TB, Total MDR TB"
I5yAgRCAHKI,"R+E+S+Z, H+S+Z, R+E+Z, XDR TB"
Ti5rT2a6u3O,"R+E+S+Z, H+S+Z, R+E+Z, XDR TB, R+H+Z"
eVc7niuUms7,"R+E+S+Z, H+S+Z, R+E+Z, XDR TB, Total MDR TB"
j9zKxnAwAlM,"R+E+S+Z, H+S+Z, R+H+E+S+Z, MDRTB R, Total DRTB cases"
sXYkoe7GfiK,"R+E+S+Z, H+S+Z, R+H+E+S+Z, XDR TB, MDRTB R"
h5QrCGOxgHW,"R+E+S+Z, H+S+Z, R+Z, R+H+E+S+Z, Total DRTB cases"
RGbX9iUu0vF,"R+E+S+Z, H+S+Z, R+Z, R+H+E+S+Z, XDR TB"
fXZdann8ye8,"R+E+S+Z, H+S+Z, R+Z, Total DRTB cases"
Zn5BxqhSdO0,"R+E+S+Z, H+S+Z, R+Z, Total DRTB cases, R+H+Z"
ycsHrrRf0Ux,"R+E+S+Z, H+S+Z, R+Z, Total DRTB cases, Total MDR TB"
ah6aEqyG8q9,"R+E+S+Z, H+S+Z, R+Z, Total RR/MDR TB"
nBBXhcGlcJH,"R+E+S+Z, H+S+Z, R+Z, Total RR/MDR TB, R+H+E+S+Z"
QYVR1I5OSto,"R+E+S+Z, H+S+Z, R+Z, Total RR/MDR TB, R+H+Z"
FjmbSYNQaTV,"R+E+S+Z, H+S+Z, R+Z, Total RR/MDR TB, Total MDR TB"
l7XIC9eBqfA,"R+E+S+Z, H+S+Z, R+Z, Total XDR TB"
RpSggGfUhAE,"R+E+S+Z, H+S+Z, R+Z, Total XDR TB, R+H+E+S+Z"
ZbSl6xXg630,"R+E+S+Z, H+S+Z, R+Z, Total XDR TB, R+H+Z"
dHlmq5LrXDy,"R+E+S+Z, H+S+Z, R+Z, Total XDR TB, Total MDR TB"
l4Vrn9X3aBS,"R+E+S+Z, H+S+Z, R+Z, XDR TB"
Yk0EbstALAj,"R+E+S+Z, H+S+Z, R+Z, XDR TB, R+H+Z"
dyWkadRa40d,"R+E+S+Z, H+S+Z, R+Z, XDR TB, Total MDR TB"
Ph2xKd2vSbN,"R+E+S+Z, H+S+Z, Total RR/MDR TB, MDRTB R"
Nhc3BKZK1to,"R+E+S+Z, H+S+Z, Total RR/MDR TB, MDRTB R, R+H+Z"
fT0lzqXna7X,"R+E+S+Z, H+S+Z, Total RR/MDR TB, MDRTB R, Total MDR TB"
ufejiPubfHt,"R+E+S+Z, H+S+Z, Total RR/MDR TB, R+H+E+S+Z, MDRTB R"
tL86CYCy23l,"R+E+S+Z, H+S+Z, Total XDR TB, MDRTB R"
GLCevNzPi9f,"R+E+S+Z, H+S+Z, Total XDR TB, MDRTB R, R+H+Z"
izieSFtf97h,"R+E+S+Z, H+S+Z, Total XDR TB, MDRTB R, Total MDR TB"
mmlokUyQG2N,"R+E+S+Z, H+S+Z, Total XDR TB, R+H+E+S+Z, MDRTB R"
dtIpZ4GbZmk,"R+E+S+Z, H+S+Z, XDR TB, MDRTB R"
GxKPpRUBe8m,"R+E+S+Z, H+S+Z, XDR TB, MDRTB R, R+H+Z"
Nhe3f68QpMO,"R+E+S+Z, H+S+Z, XDR TB, MDRTB R, Total MDR TB"
S8ImyU6u1ka,"R+E+S+Z, H+Z, MDRTB R, Total DRTB cases"
pQfUL3hUdZa,"R+E+S+Z, H+Z, MDRTB R, Total DRTB cases, R+H+Z"
m2a2SMmEiww,"R+E+S+Z, H+Z, MDRTB R, Total DRTB cases, Total MDR TB"
cSDztde4eRZ,"R+E+S+Z, H+Z, R+H+E+S+Z, MDRTB R, Total DRTB cases"
wRQAKCBCuTP,"R+E+S+Z, H+Z, R+H+E+S+Z, XDR TB, MDRTB R"
efVsW55RTpF,"R+E+S+Z, H+Z, XDR TB, MDRTB R"
z2R84EK9eJL,"R+E+S+Z, H+Z, XDR TB, MDRTB R, R+H+Z"
JKdGB7zSMpH,"R+E+S+Z, H+Z, XDR TB, MDRTB R, Total MDR TB"
SbGgEO5TSMv,"R+E+S+Z, MDRTB R, H+E, Total DRTB cases"
e3wBqO85R2C,"R+E+S+Z, MDRTB R, H+E, Total DRTB cases, R+H+Z"
iElJxA9VxHg,"R+E+S+Z, MDRTB R, H+E, Total DRTB cases, Total MDR TB"
BfTmcERzWeG,"R+E+S+Z, Pre XDR TB, E+S+Z, MDRTB R"
CgwElk2LIax,"R+E+S+Z, Pre XDR TB, E+S+Z, MDRTB R, R+H+Z"
bv59frsIjtV,"R+E+S+Z, Pre XDR TB, E+S+Z, MDRTB R, Total MDR TB"
nLH51HEn8JU,"R+E+S+Z, Pre XDR TB, E+S+Z, R+H+E+S+Z, MDRTB R"
DgOlAh1IOR9,"R+E+S+Z, Pre XDR TB, H+E+S+Z, MDRTB R"
mBhvAopCHmg,"R+E+S+Z, Pre XDR TB, H+E+S+Z, MDRTB R, R+H+Z"
rVALHcSOEDK,"R+E+S+Z, Pre XDR TB, H+E+S+Z, MDRTB R, Total MDR TB"
ImT7PnPh8dE,"R+E+S+Z, Pre XDR TB, H+E+S+Z, R+E+Z"
F63C2JJPQ7Y,"R+E+S+Z, Pre XDR TB, H+E+S+Z, R+E+Z, R+H+E+S+Z"
WaKsMtEdavX,"R+E+S+Z, Pre XDR TB, H+E+S+Z, R+E+Z, R+H+Z"
RMQfETPYrLo,"R+E+S+Z, Pre XDR TB, H+E+S+Z, R+E+Z, Total MDR TB"
NEZ5Nw61Gr7,"R+E+S+Z, Pre XDR TB, H+E+S+Z, R+H+E+S+Z, MDRTB R"
cWTFwvHxES3,"R+E+S+Z, Pre XDR TB, H+E+S+Z, R+Z"
ozKumdpQYcX,"R+E+S+Z, Pre XDR TB, H+E+S+Z, R+Z, R+H+E+S+Z"
j9xrT4MIzVz,"R+E+S+Z, Pre XDR TB, H+E+S+Z, R+Z, R+H+Z"
DOXEMFdm6kg,"R+E+S+Z, Pre XDR TB, H+E+S+Z, R+Z, Total MDR TB"
O7mC0KpDEDK,"R+E+S+Z, Pre XDR TB, H+S+Z, MDRTB R"
v84MwHbiHeS,"R+E+S+Z, Pre XDR TB, H+S+Z, MDRTB R, R+H+Z"
ir5DnBOD0Aw,"R+E+S+Z, Pre XDR TB, H+S+Z, MDRTB R, Total MDR TB"
IGYFhJm8kRg,"R+E+S+Z, Pre XDR TB, H+S+Z, R+E+Z"
ApiB8txJNCD,"R+E+S+Z, Pre XDR TB, H+S+Z, R+E+Z, R+H+E+S+Z"
LvBp5e7HsmX,"R+E+S+Z, Pre XDR TB, H+S+Z, R+E+Z, R+H+Z"
fRbMbYFkVqj,"R+E+S+Z, Pre XDR TB, H+S+Z, R+E+Z, Total MDR TB"
gaD8zjl3221,"R+E+S+Z, Pre XDR TB, H+S+Z, R+H+E+S+Z, MDRTB R"
X0c07s09pBW,"R+E+S+Z, Pre XDR TB, H+S+Z, R+Z"
F3rfaabMUe1,"R+E+S+Z, Pre XDR TB, H+S+Z, R+Z, R+H+E+S+Z"
AhGP282ZmML,"R+E+S+Z, Pre XDR TB, H+S+Z, R+Z, R+H+Z"
E9fQCN2MqFi,"R+E+S+Z, Pre XDR TB, H+S+Z, R+Z, Total MDR TB"
CGzXcOe0Pe7,"R+E+S+Z, Pre XDR TB, H+Z, MDRTB R"
TJQPiFbbeA0,"R+E+S+Z, Pre XDR TB, H+Z, MDRTB R, R+H+Z"
QjjX7u2QIpe,"R+E+S+Z, Pre XDR TB, H+Z, MDRTB R, Total MDR TB"
v3YH6wEjVpb,"R+E+S+Z, Pre XDR TB, H+Z, R+H+E+S+Z, MDRTB R"
WXTLzJVMWM4,"R+E+S+Z, Pre XDR TB, MDRTB R, H+E"
yhAPGbMaFM9,"R+E+S+Z, Pre XDR TB, MDRTB R, H+E, R+H+Z"
g2bF19R7odX,"R+E+S+Z, Pre XDR TB, MDRTB R, H+E, Total MDR TB"
gqoPNgzsGvc,"R+E+S+Z, Pre XDR TB, R+E+Z, E+S+Z"
t0ZheG82eIF,"R+E+S+Z, Pre XDR TB, R+E+Z, E+S+Z, R+H+E+S+Z"
TUicGkXK7Ft,"R+E+S+Z, Pre XDR TB, R+E+Z, E+S+Z, R+H+Z"
NWaB2gpSHzn,"R+E+S+Z, Pre XDR TB, R+E+Z, E+S+Z, Total MDR TB"
Fv82iqC05nf,"R+E+S+Z, Pre XDR TB, R+E+Z, H+E"
QExeTA7jxNx,"R+E+S+Z, Pre XDR TB, R+E+Z, H+E, R+H+Z"
VvGcqc8GTql,"R+E+S+Z, Pre XDR TB, R+E+Z, H+E, Total MDR TB"
a8F1VhBxMEH,"R+E+S+Z, Pre XDR TB, R+E+Z, H+Z"
bUG33qvNqx4,"R+E+S+Z, Pre XDR TB, R+E+Z, H+Z, R+H+E+S+Z"
zq1HEdlNw2P,"R+E+S+Z, Pre XDR TB, R+E+Z, H+Z, R+H+Z"
Hq6Mzm3jPIy,"R+E+S+Z, Pre XDR TB, R+E+Z, H+Z, Total MDR TB"
G8NsnZz9pZ5,"R+E+S+Z, Pre XDR TB, R+E+Z, R+H+E+S+Z, H+E"
PPKKV18F3Ad,"R+E+S+Z, Pre XDR TB, R+H+E+S+Z, MDRTB R, H+E"
Vn9vQaleeRw,"R+E+S+Z, Pre XDR TB, R+Z, E+S+Z"
NjEVT4PxDVk,"R+E+S+Z, Pre XDR TB, R+Z, E+S+Z, R+H+E+S+Z"
Lyhae5MHOol,"R+E+S+Z, Pre XDR TB, R+Z, E+S+Z, R+H+Z"
y6ZByWvIRxR,"R+E+S+Z, Pre XDR TB, R+Z, E+S+Z, Total MDR TB"
kOFs2hRnKy9,"R+E+S+Z, Pre XDR TB, R+Z, H+E"
tsF3ZBYpxC8,"R+E+S+Z, Pre XDR TB, R+Z, H+E, R+H+Z"
wgvgrPj0AbY,"R+E+S+Z, Pre XDR TB, R+Z, H+E, Total MDR TB"
oG8Gyx79PBu,"R+E+S+Z, Pre XDR TB, R+Z, H+Z"
W4QwaNHL0aZ,"R+E+S+Z, Pre XDR TB, R+Z, H+Z, R+H+E+S+Z"
Gfu0hkmflDT,"R+E+S+Z, Pre XDR TB, R+Z, H+Z, R+H+Z"
o0zVmIxksnd,"R+E+S+Z, Pre XDR TB, R+Z, H+Z, Total MDR TB"
wEdONtAcw25,"R+E+S+Z, Pre XDR TB, R+Z, R+H+E+S+Z, H+E"
rlXC8PeUv0w,"R+E+S+Z, Pre XDR TB, Total PDR TB, MDRTB R"
fVyOwlWfniw,"R+E+S+Z, Pre XDR TB, Total PDR TB, MDRTB R, R+H+Z"
NBYtDGUHmJ5,"R+E+S+Z, Pre XDR TB, Total PDR TB, MDRTB R, Total MDR TB"
vhLwJlsrOk2,"R+E+S+Z, Pre XDR TB, Total PDR TB, R+E+Z"
q3p1bcnDf7K,"R+E+S+Z, Pre XDR TB, Total PDR TB, R+E+Z, R+H+E+S+Z"
Sm3o8eBl1Nu,"R+E+S+Z, Pre XDR TB, Total PDR TB, R+E+Z, R+H+Z"
bNKcrsQe65J,"R+E+S+Z, Pre XDR TB, Total PDR TB, R+E+Z, Total MDR TB"
R8hksVGHaFz,"R+E+S+Z, Pre XDR TB, Total PDR TB, R+H+E+S+Z, MDRTB R"
pmTTQ6iox3G,"R+E+S+Z, Pre XDR TB, Total PDR TB, R+Z"
BZpOafLONS3,"R+E+S+Z, Pre XDR TB, Total PDR TB, R+Z, R+H+E+S+Z"
TFtaGq8skL7,"R+E+S+Z, Pre XDR TB, Total PDR TB, R+Z, R+H+Z"
szzmzMMa4CT,"R+E+S+Z, Pre XDR TB, Total PDR TB, R+Z, Total MDR TB"
XWTyJ52PYUj,"R+E+S+Z, R+E+Z, E+S+Z, R+H+E+S+Z, Total DRTB cases"
Xu0cFqVjN72,"R+E+S+Z, R+E+Z, E+S+Z, R+H+E+S+Z, XDR TB"
NIUEB4yEq21,"R+E+S+Z, R+E+Z, E+S+Z, Total DRTB cases"
x28BHdNIZVL,"R+E+S+Z, R+E+Z, E+S+Z, Total DRTB cases, R+H+Z"
LoV2QfsVuAK,"R+E+S+Z, R+E+Z, E+S+Z, Total DRTB cases, Total MDR TB"
RPTgj55yIxX,"R+E+S+Z, R+E+Z, E+S+Z, XDR TB"
W4hgZAVDPRC,"R+E+S+Z, R+E+Z, E+S+Z, XDR TB, R+H+Z"
amHcTSsyiPC,"R+E+S+Z, R+E+Z, E+S+Z, XDR TB, Total MDR TB"
GaZ3XSzqECs,"R+E+S+Z, R+E+Z, H+E, Total DRTB cases"
wUk3yiNBXQm,"R+E+S+Z, R+E+Z, H+E, Total DRTB cases, R+H+Z"
FlqtdxLMfZi,"R+E+S+Z, R+E+Z, H+E, Total DRTB cases, Total MDR TB"
